SNPID	CHR	POS	BF	LNBF	SEGNUMBER	LOCUS	islet_atac
rs59757908	chr12	121319417	-0.14113	-1.95807382755622	24	HNF1A.rs1800574	0
rs10431373	chr12	121319619	-0.05145	-2.96714481670208	24	HNF1A.rs1800574	0
rs138306568	chr12	121320893	-0.52395	-0.646359019061186	24	HNF1A.rs1800574	0
rs80064617	chr12	121321205	-0.23166	-1.46248449947794	24	HNF1A.rs1800574	0
rs111792060	chr12	121321760	-0.13352	-2.01350399962856	24	HNF1A.rs1800574	0
rs185259088	chr12	121323929	-0.4739	-0.746758950008594	24	HNF1A.rs1800574	0
rs142660253	chr12	121324007	1.6739	0.515156233126437	24	HNF1A.rs1800574	0
rs183658338	chr12	121325788	-0.20731	-1.57354002143712	24	HNF1A.rs1800574	0
rs7316417	chr12	121325890	-0.12974	-2.04222283119723	24	HNF1A.rs1800574	0
rs7316450	chr12	121326050	0.18562	-1.68405370581489	24	HNF1A.rs1800574	0
rs115997698	chr12	121326408	-0.23051	-1.46746103353855	24	HNF1A.rs1800574	0
rs76828323	chr12	121326993	-0.12899	-2.04802039700509	24	HNF1A.rs1800574	0
rs141124068	chr12	121327169	-0.2332	-1.4558588245058	24	HNF1A.rs1800574	0
rs10849811	chr12	121327261	0.23434	-1.45098222674213	24	HNF1A.rs1800574	0
rs7139145	chr12	121327623	0.23437	-1.45085421581835	24	HNF1A.rs1800574	0
rs148134750	chr12	121327911	-0.28672	-1.24924914919557	24	HNF1A.rs1800574	0
rs191485515	chr12	121328029	-0.13748	-1.9842768270005	24	HNF1A.rs1800574	0
rs113834949	chr12	121328282	0.25753	-1.35661906081014	24	HNF1A.rs1800574	0
rs11065313	chr12	121328356	0.22167	-1.50656548951347	24	HNF1A.rs1800574	0
rs7298639	chr12	121328762	0.23901	-1.43124988692175	24	HNF1A.rs1800574	1
rs146277349	chr12	121329144	-0.51021	-0.672932873309705	24	HNF1A.rs1800574	0
rs189153215	chr12	121329508	-0.5072	-0.678849875859121	24	HNF1A.rs1800574	0
rs11065314	chr12	121330031	-0.17348	-1.75169296001497	24	HNF1A.rs1800574	0
rs3809314	chr12	121330086	0.20327	-1.59322013441127	24	HNF1A.rs1800574	0
rs185906649	chr12	121330418	0.31363	-1.15954133181602	24	HNF1A.rs1800574	0
rs118133094	chr12	121330831	-0.28554	-1.25337315462106	24	HNF1A.rs1800574	0
rs113458384	chr12	121330980	-0.12943	-2.04461508452779	24	HNF1A.rs1800574	0
rs73222688	chr12	121331405	-0.20875	-1.56661791525117	24	HNF1A.rs1800574	0
rs10774573	chr12	121332420	0.22823	-1.47740138656635	24	HNF1A.rs1800574	0
rs112328889	chr12	121332461	2.1533	0.767001549130425	24	HNF1A.rs1800574	0
rs10849812	chr12	121332572	0.19678	-1.62566892554452	24	HNF1A.rs1800574	0
rs61946372	chr12	121332593	-0.5223	-0.649513143539884	24	HNF1A.rs1800574	0
rs10849813	chr12	121332624	0.22365	-1.49767294910328	24	HNF1A.rs1800574	0
rs10160872	chr12	121333086	0.22739	-1.48108867400644	24	HNF1A.rs1800574	0
rs7313532	chr12	121333882	-0.1763	-1.73556818957831	24	HNF1A.rs1800574	0
rs73222694	chr12	121334696	-0.12084	-2.11328792246367	24	HNF1A.rs1800574	0
rs11065319	chr12	121335255	0.21451	-1.53939892165413	24	HNF1A.rs1800574	0
rs111329065	chr12	121335442	0.39554	-0.927503359088258	24	HNF1A.rs1800574	0
rs11065320	chr12	121335548	0.21286	-1.54712060636924	24	HNF1A.rs1800574	0
chr12:121336104:I	chr12	121336104	-0.10957	-2.21119166456484	24	HNF1A.rs1800574	0
rs11065321	chr12	121336168	0.20501	-1.58469652054565	24	HNF1A.rs1800574	0
rs11065322	chr12	121336263	0.21244	-1.54909568342794	24	HNF1A.rs1800574	0
rs147412342	chr12	121336378	-0.23391	-1.45281885299252	24	HNF1A.rs1800574	0
rs147166006	chr12	121336894	-0.13592	-1.99568880161846	24	HNF1A.rs1800574	0
rs79545408	chr12	121337195	2.17111	0.77523855750756	24	HNF1A.rs1800574	0
rs188062683	chr12	121337297	0.03905	-3.24291240269644	24	HNF1A.rs1800574	0
chr12:121337321:D	chr12	121337321	2.17076	0.775077336650759	24	HNF1A.rs1800574	0
rs75094922	chr12	121337777	-0.15288	-1.87810197905012	24	HNF1A.rs1800574	0
rs117816983	chr12	121338219	-0.5184	-0.657008133944072	24	HNF1A.rs1800574	0
rs56161401	chr12	121338231	0.20918	-1.56456015365601	24	HNF1A.rs1800574	0
rs112542972	chr12	121338423	-0.13974	-1.96797172585783	24	HNF1A.rs1800574	0
chr12:121338557:D	chr12	121338557	2.14153	0.761520526847451	24	HNF1A.rs1800574	0
rs188277757	chr12	121338691	-0.45066	-0.797042104056162	24	HNF1A.rs1800574	0
rs73222699	chr12	121339006	-0.15594	-1.85828396110068	24	HNF1A.rs1800574	0
rs112778905	chr12	121339300	-0.13815	-1.97941522761271	24	HNF1A.rs1800574	0
rs73224303	chr12	121339698	-0.13221	-2.02336371146013	24	HNF1A.rs1800574	0
rs10849814	chr12	121339975	0.35144	-1.04571627931461	24	HNF1A.rs1800574	0
rs73224306	chr12	121340428	-0.08522	-2.46251913091037	24	HNF1A.rs1800574	0
rs117679209	chr12	121340749	-0.27147	-1.30390364295099	24	HNF1A.rs1800574	0
rs74416604	chr12	121341495	-0.10034	-2.29919085992603	24	HNF1A.rs1800574	1
rs141191125	chr12	121341577	-0.52937	-0.636067658720778	24	HNF1A.rs1800574	1
rs139706648	chr12	121342166	0.03125	-3.46573590279973	24	HNF1A.rs1800574	1
rs7306083	chr12	121342950	0.37945	-0.969032443132215	24	HNF1A.rs1800574	0
rs7131886	chr12	121343442	0.26522	-1.32719560873268	24	HNF1A.rs1800574	0
rs115894284	chr12	121343604	-0.2357	-1.44519546904005	24	HNF1A.rs1800574	0
rs117642034	chr12	121344179	-0.24627	-1.40132678395385	24	HNF1A.rs1800574	0
rs117533100	chr12	121344503	-0.23625	-1.44286471260828	24	HNF1A.rs1800574	0
rs73224309	chr12	121344562	-0.03731	-3.28849389174907	24	HNF1A.rs1800574	0
chr12:121344656:I	chr12	121344656	-0.2139	-1.54224666289378	24	HNF1A.rs1800574	0
rs150147851	chr12	121344818	-0.12943	-2.04461508452779	24	HNF1A.rs1800574	0
rs12310161	chr12	121344922	0.27412	-1.29418931226451	24	HNF1A.rs1800574	0
rs117903429	chr12	121345719	0.19878	-1.61555659344228	24	HNF1A.rs1800574	0
rs184886679	chr12	121345831	-0.2434	-1.41304909842871	24	HNF1A.rs1800574	0
rs190926730	chr12	121345866	-0.33607	-1.09043580738397	24	HNF1A.rs1800574	0
rs111675413	chr12	121347108	-0.04494	-3.10242701222495	24	HNF1A.rs1800574	0
rs79719384	chr12	121347374	-0.30643	-1.18276593468154	24	HNF1A.rs1800574	0
rs73224313	chr12	121347674	-0.05323	-2.93313313179747	24	HNF1A.rs1800574	0
rs139887464	chr12	121347675	-0.32096	-1.13643877420857	24	HNF1A.rs1800574	0
rs117548270	chr12	121348301	0.10981	-2.20900367937252	24	HNF1A.rs1800574	0
rs10849815	chr12	121349112	-0.14809	-1.90993508193272	24	HNF1A.rs1800574	0
rs10849816	chr12	121349269	-0.15088	-1.89127046009699	24	HNF1A.rs1800574	0
rs12231343	chr12	121349337	-0.14929	-1.90186455591664	24	HNF1A.rs1800574	0
rs10849817	chr12	121349427	-0.07372	-2.60748114618051	24	HNF1A.rs1800574	0
rs113665772	chr12	121349488	2.0728	0.728900350265763	24	HNF1A.rs1800574	0
rs138520855	chr12	121349492	-0.24782	-1.39505260279379	24	HNF1A.rs1800574	0
rs10774575	chr12	121349523	-0.16249	-1.81713881756745	24	HNF1A.rs1800574	0
rs115418183	chr12	121349682	-0.22001	-1.51408227911735	24	HNF1A.rs1800574	0
rs10774576	chr12	121349686	-0.15706	-1.85112738103541	24	HNF1A.rs1800574	0
rs181052340	chr12	121349713	-0.18767	-1.67307017767896	24	HNF1A.rs1800574	0
chr12:121349744:D	chr12	121349744	-0.10843	-2.22165047549805	24	HNF1A.rs1800574	0
rs73224318	chr12	121350965	-0.06564	-2.72357001276025	24	HNF1A.rs1800574	0
rs191872444	chr12	121351163	-0.31959	-1.14071635469092	24	HNF1A.rs1800574	0
chr12:121351204:D	chr12	121351204	-0.19869	-1.61600945781714	24	HNF1A.rs1800574	0
rs140710900	chr12	121351434	-0.26095	-1.34342646089271	24	HNF1A.rs1800574	0
rs142601917	chr12	121352074	-0.45828	-0.780274927956712	24	HNF1A.rs1800574	0
rs144665583	chr12	121352488	-0.06088	-2.79885056542871	24	HNF1A.rs1800574	0
rs111478442	chr12	121352820	-0.2446	-1.40813105572906	24	HNF1A.rs1800574	0
rs150274050	chr12	121353575	-0.20135	-1.60271059168467	24	HNF1A.rs1800574	0
rs10459142	chr12	121353906	-0.43796	-0.825627696976913	24	HNF1A.rs1800574	0
rs180992414	chr12	121354191	-0.39861	-0.919771783710811	24	HNF1A.rs1800574	0
rs147518671	chr12	121354475	-0.25465	-1.36786522565152	24	HNF1A.rs1800574	0
rs181377039	chr12	121355139	-0.26303	-1.33548718486862	24	HNF1A.rs1800574	0
chr12:121355252:D	chr12	121355252	-0.37648	-0.976890354003085	24	HNF1A.rs1800574	0
rs111318473	chr12	121355485	-0.07904	-2.53780122554252	24	HNF1A.rs1800574	0
chr12:121355798:I	chr12	121355798	-0.41715	-0.874309409634053	24	HNF1A.rs1800574	0
rs73224321	chr12	121355851	-0.07821	-2.54835776236862	24	HNF1A.rs1800574	0
rs185787250	chr12	121355913	-0.40709	-0.898720987764095	24	HNF1A.rs1800574	0
rs191044152	chr12	121356238	0.20381	-1.59056709168385	24	HNF1A.rs1800574	0
rs192159397	chr12	121356699	-0.14809	-1.90993508193272	24	HNF1A.rs1800574	0
rs146498669	chr12	121357895	0.40028	-0.915590976759882	24	HNF1A.rs1800574	0
rs11613228	chr12	121358289	-0.33348	-1.09817238543972	24	HNF1A.rs1800574	0
rs186541276	chr12	121358549	-0.1562	-1.85661804157655	24	HNF1A.rs1800574	0
rs189876629	chr12	121358552	-0.16219	-1.81898679148254	24	HNF1A.rs1800574	0
rs112341471	chr12	121359116	0.05593	-2.88365437014864	24	HNF1A.rs1800574	0
rs73224324	chr12	121359454	-0.08876	-2.42181918091774	24	HNF1A.rs1800574	0
rs11065331	chr12	121359856	0.13312	-2.01650430190924	24	HNF1A.rs1800574	0
rs139925595	chr12	121360795	-0.46744	-0.760484280735955	24	HNF1A.rs1800574	0
rs193010024	chr12	121361240	-0.32522	-1.12325340258456	24	HNF1A.rs1800574	0
rs146719000	chr12	121361291	0.16078	-1.82771830808232	24	HNF1A.rs1800574	0
rs149020695	chr12	121361773	-0.28304	-1.26216704857066	24	HNF1A.rs1800574	0
rs147116418	chr12	121361830	-0.25868	-1.35216350240374	24	HNF1A.rs1800574	0
rs73224325	chr12	121361932	0.39955	-0.917416365161665	24	HNF1A.rs1800574	0
rs34433264	chr12	121362408	-0.10021	-2.3004872949119	24	HNF1A.rs1800574	0
rs141490328	chr12	121362582	-0.42016	-0.867119687867706	24	HNF1A.rs1800574	0
rs113859458	chr12	121362709	2.05662	0.721063858554154	24	HNF1A.rs1800574	0
rs139957653	chr12	121363390	-0.12152	-2.10767642069462	24	HNF1A.rs1800574	0
rs7296632	chr12	121363498	-0.28977	-1.23866777412282	24	HNF1A.rs1800574	0
rs7300612	chr12	121364192	-0.25988	-1.34753529296981	24	HNF1A.rs1800574	0
rs73224334	chr12	121364252	-0.04722	-3.05293774732477	24	HNF1A.rs1800574	0
rs73224335	chr12	121364323	-0.04665	-3.06508235168878	24	HNF1A.rs1800574	0
rs112028118	chr12	121364392	-0.0499	-2.99773427622466	24	HNF1A.rs1800574	0
rs191528985	chr12	121364418	-0.29937	-1.20607501241781	24	HNF1A.rs1800574	0
rs183508306	chr12	121364504	0.16238	-1.81781601154784	24	HNF1A.rs1800574	0
rs113406137	chr12	121364505	-0.17201	-1.76020266432384	24	HNF1A.rs1800574	0
chr12:121364622:D	chr12	121364622	-0.25708	-1.35836795847905	24	HNF1A.rs1800574	0
rs190050631	chr12	121364807	0.3802	-0.967057848927808	24	HNF1A.rs1800574	0
rs186750790	chr12	121365041	0.4062	-0.900909629835853	24	HNF1A.rs1800574	0
rs193298609	chr12	121365069	-0.39685	-0.924196903445253	24	HNF1A.rs1800574	0
rs185467042	chr12	121365100	-0.07864	-2.54287480314323	24	HNF1A.rs1800574	0
rs188795149	chr12	121365198	-0.44621	-0.806965585760163	24	HNF1A.rs1800574	0
rs188585758	chr12	121365290	-0.42441	-0.857055309843184	24	HNF1A.rs1800574	0
rs183799532	chr12	121365386	-0.21432	-1.54028505374578	24	HNF1A.rs1800574	0
rs182546302	chr12	121365432	-0.10908	-2.21567372100475	24	HNF1A.rs1800574	0
rs190400637	chr12	121365646	-0.42309	-0.860170356609879	24	HNF1A.rs1800574	0
rs186900409	chr12	121365695	-0.4834	-0.726910810712754	24	HNF1A.rs1800574	0
rs191789915	chr12	121365968	-0.16652	-1.79263985665536	24	HNF1A.rs1800574	0
rs192420389	chr12	121366432	-0.24043	-1.42532629209365	24	HNF1A.rs1800574	0
rs184272231	chr12	121366587	-0.43897	-0.823324205371894	24	HNF1A.rs1800574	0
rs11610839	chr12	121366610	-0.401	-0.913793851675568	24	HNF1A.rs1800574	0
rs73224338	chr12	121367012	0.35792	-1.02744578124032	24	HNF1A.rs1800574	1
rs139151733	chr12	121367133	-0.22703	-1.4826731116426	24	HNF1A.rs1800574	1
rs147363223	chr12	121368257	0.08469	-2.46875774804863	24	HNF1A.rs1800574	0
chr12:121368527:D	chr12	121368527	-0.30245	-1.19583930442921	24	HNF1A.rs1800574	0
rs11065341	chr12	121369960	0.30338	-1.19276913381861	24	HNF1A.rs1800574	0
rs112374629	chr12	121370522	0.37405	-0.983365800663723	24	HNF1A.rs1800574	0
rs12299217	chr12	121370985	-0.43481	-0.832846124919521	24	HNF1A.rs1800574	1
rs868795	chr12	121371233	-0.39607	-0.926164315672454	24	HNF1A.rs1800574	0
rs115968213	chr12	121371393	-0.24418	-1.40984962074143	24	HNF1A.rs1800574	0
rs11065342	chr12	121371436	-0.26877	-1.31389928370454	24	HNF1A.rs1800574	0
rs73224341	chr12	121371731	0.38199	-0.962360848728683	24	HNF1A.rs1800574	0
rs73224342	chr12	121372005	0.38299	-0.959746399802929	24	HNF1A.rs1800574	0
chr12:121372113:I	chr12	121372113	0.00203	-6.19971948592844	24	HNF1A.rs1800574	0
rs11065344	chr12	121372509	-0.21994	-1.51440049709935	24	HNF1A.rs1800574	0
chr12:121374391:I	chr12	121374391	-0.29677	-1.21479785096477	24	HNF1A.rs1800574	0
rs111732304	chr12	121375337	2.42412	0.885468571932233	24	HNF1A.rs1800574	0
rs10849820	chr12	121375558	0.58199	-0.541302013528898	24	HNF1A.rs1800574	0
rs1186380	chr12	121376416	-0.38273	-0.960425499238733	24	HNF1A.rs1800574	0
rs146139730	chr12	121377087	-0.23003	-1.46954554378221	24	HNF1A.rs1800574	0
rs10849821	chr12	121377329	-0.30708	-1.18064697902244	24	HNF1A.rs1800574	0
rs10849822	chr12	121377494	-0.43447	-0.833628381539569	24	HNF1A.rs1800574	0
rs78197988	chr12	121377567	-0.03809	-3.26780349849162	24	HNF1A.rs1800574	0
rs7969196	chr12	121377656	-0.51305	-0.667381972673919	24	HNF1A.rs1800574	0
rs148542635	chr12	121378466	-0.39001	-0.941582899161529	24	HNF1A.rs1800574	0
rs11065355	chr12	121378477	0.54257	-0.611438169633404	24	HNF1A.rs1800574	0
rs2393795	chr12	121378877	0.34521	-1.06360235147866	24	HNF1A.rs1800574	0
rs2393794	chr12	121378976	-0.46613	-0.763290713804293	24	HNF1A.rs1800574	0
rs146991939	chr12	121379877	-0.00749	-4.89418648145301	24	HNF1A.rs1800574	0
rs186896321	chr12	121379939	-0.32417	-1.12648720943416	24	HNF1A.rs1800574	0
rs191781589	chr12	121379951	0.46739	-0.760591252057046	24	HNF1A.rs1800574	0
chr12:121379952:D	chr12	121379952	0.37114	-0.991175929065944	24	HNF1A.rs1800574	0
rs188351361	chr12	121380542	-0.25868	-1.35216350240374	24	HNF1A.rs1800574	0
rs141131173	chr12	121380655	-0.12804	-2.05541256388047	24	HNF1A.rs1800574	0
rs112114315	chr12	121380904	-0.28531	-1.25417897055325	24	HNF1A.rs1800574	0
rs73226262	chr12	121381097	0.41399	-0.881913460037921	24	HNF1A.rs1800574	0
rs144593524	chr12	121381353	2.43171	0.888594713572806	24	HNF1A.rs1800574	0
rs10849823	chr12	121381646	-0.31658	-1.15017930472454	24	HNF1A.rs1800574	0
rs193174369	chr12	121381951	-0.27021	-1.30855584451838	24	HNF1A.rs1800574	0
rs140807137	chr12	121382077	-0.36906	-0.996796046533805	24	HNF1A.rs1800574	0
chr12:121383054:D	chr12	121383054	-0.05048	-2.98617806074918	24	HNF1A.rs1800574	0
rs11065357	chr12	121383501	0.32131	-1.13534888978412	24	HNF1A.rs1800574	0
rs146380367	chr12	121383620	-0.36152	-1.01743791387911	24	HNF1A.rs1800574	0
rs73226263	chr12	121383662	0.28398	-1.25885146583593	24	HNF1A.rs1800574	0
rs150646950	chr12	121383966	-0.23689	-1.4401593806121	24	HNF1A.rs1800574	0
rs182448291	chr12	121384402	-0.2704	-1.30785293481333	24	HNF1A.rs1800574	0
rs183831418	chr12	121384753	-0.19252	-1.64755523454723	24	HNF1A.rs1800574	0
rs187363111	chr12	121384832	-0.34052	-1.07728141796628	24	HNF1A.rs1800574	0
rs77254471	chr12	121385078	0.48305	-0.727635111018619	24	HNF1A.rs1800574	0
rs151191399	chr12	121385841	-0.49134	-0.710618926471985	24	HNF1A.rs1800574	0
rs73226267	chr12	121386617	0.2193	-1.51731462355829	24	HNF1A.rs1800574	0
rs184122678	chr12	121386740	-0.39351	-0.932648798486973	24	HNF1A.rs1800574	0
rs117530930	chr12	121386973	-0.25357	-1.37211535994662	24	HNF1A.rs1800574	0
rs10849824	chr12	121387480	-0.36449	-1.00925616275202	24	HNF1A.rs1800574	0
rs190982014	chr12	121387657	-0.18429	-1.69124467513819	24	HNF1A.rs1800574	0
rs111247170	chr12	121388385	-0.44652	-0.806271086835606	24	HNF1A.rs1800574	1
rs187493508	chr12	121388400	-0.47275	-0.74918857144357	24	HNF1A.rs1800574	1
rs7297726	chr12	121388464	-0.25781	-1.35553239946985	24	HNF1A.rs1800574	0
rs139885564	chr12	121388506	-0.12725	-2.06160162355151	24	HNF1A.rs1800574	0
rs73226268	chr12	121388771	-0.45687	-0.783356392450428	24	HNF1A.rs1800574	0
rs113199358	chr12	121389252	-0.03183	-3.44734603768814	24	HNF1A.rs1800574	0
rs112100367	chr12	121389573	0.09598	-2.34361544255204	24	HNF1A.rs1800574	0
rs56119272	chr12	121389584	-0.15542	-1.86162414920104	24	HNF1A.rs1800574	0
rs11837077	chr12	121389673	-0.4101	-0.891354246584123	24	HNF1A.rs1800574	0
rs150271038	chr12	121389768	-0.21973	-1.51535575907296	24	HNF1A.rs1800574	0
rs143171220	chr12	121390006	0.22463	-1.49330067480506	24	HNF1A.rs1800574	0
rs73226273	chr12	121390462	0.37677	-0.976120357283992	24	HNF1A.rs1800574	0
chr12:121391238:D	chr12	121391238	-0.47162	-0.751581702397115	24	HNF1A.rs1800574	0
rs190727172	chr12	121391239	-0.16441	-1.80539197095935	24	HNF1A.rs1800574	0
rs11065367	chr12	121392095	-0.53012	-0.634651882969659	24	HNF1A.rs1800574	0
rs143400283	chr12	121393614	-0.38782	-0.947213964527665	24	HNF1A.rs1800574	0
rs141832479	chr12	121394018	-0.39628	-0.925634246877308	24	HNF1A.rs1800574	0
rs146012491	chr12	121394509	0.02897	-3.54149446720088	24	HNF1A.rs1800574	1
rs151159449	chr12	121394582	-0.27932	-1.2753972010043	24	HNF1A.rs1800574	1
rs139050039	chr12	121394624	-0.17056	-1.76866813800466	24	HNF1A.rs1800574	1
rs147720201	chr12	121395332	-0.30821	-1.17697391015916	24	HNF1A.rs1800574	0
rs112623431	chr12	121395718	0.23821	-1.43460264141401	24	HNF1A.rs1800574	0
rs112220478	chr12	121395750	0.25965	-1.34842070869181	24	HNF1A.rs1800574	0
rs142711359	chr12	121395781	-0.07766	-2.55541495467862	24	HNF1A.rs1800574	0
rs146016936	chr12	121395940	-0.16859	-1.78028554715443	24	HNF1A.rs1800574	0
rs117131717	chr12	121396182	-0.29305	-1.2274120360597	24	HNF1A.rs1800574	0
rs58498324	chr12	121396542	0.14737	-1.91480884775697	24	HNF1A.rs1800574	0
rs149832651	chr12	121397185	-0.2065	-1.57745486658105	24	HNF1A.rs1800574	0
rs145690965	chr12	121397447	-0.3755	-0.979496807777948	24	HNF1A.rs1800574	0
rs184865012	chr12	121398288	-0.29349	-1.22591171184469	24	HNF1A.rs1800574	0
rs188925000	chr12	121398328	-0.15536	-1.86201027443912	24	HNF1A.rs1800574	0
rs140312771	chr12	121399450	-0.18453	-1.68994322709375	24	HNF1A.rs1800574	1
rs73226287	chr12	121399932	0.25871	-1.35204753572471	24	HNF1A.rs1800574	1
rs117030495	chr12	121400410	-0.20033	-1.60778927218858	24	HNF1A.rs1800574	1
rs73226288	chr12	121401132	0.24725	-1.39735530847932	24	HNF1A.rs1800574	0
rs186924777	chr12	121401151	-0.2801	-1.27260859671607	24	HNF1A.rs1800574	0
rs141285120	chr12	121401424	0.00461	-5.37952742197358	24	HNF1A.rs1800574	0
rs113447364	chr12	121402199	0.22845	-1.47643791097286	24	HNF1A.rs1800574	0
rs73226289	chr12	121402411	-0.31726	-1.14803365200183	24	HNF1A.rs1800574	0
rs185458565	chr12	121402492	-0.41318	-0.883871945618654	24	HNF1A.rs1800574	0
rs73226290	chr12	121402691	-0.41998	-0.867548187886165	24	HNF1A.rs1800574	0
rs117444803	chr12	121402694	-0.44647	-0.806383070172602	24	HNF1A.rs1800574	0
rs73226292	chr12	121402992	0.21774	-1.5244535885291	24	HNF1A.rs1800574	0
rs182711383	chr12	121403289	1.2686	0.23791393021766	24	HNF1A.rs1800574	0
rs7132164	chr12	121403852	-0.42134	-0.864315170283813	24	HNF1A.rs1800574	0
rs7303401	chr12	121404056	-0.42905	-0.846181816729007	24	HNF1A.rs1800574	0
rs7135458	chr12	121404179	-0.42774	-0.849239744624545	24	HNF1A.rs1800574	0
rs113584057	chr12	121404231	0.16073	-1.82802934040109	24	HNF1A.rs1800574	0
rs73226296	chr12	121404923	-0.41455	-0.880561684419909	24	HNF1A.rs1800574	0
rs2251556	chr12	121405424	-0.45294	-0.791995612602549	24	HNF1A.rs1800574	0
rs7961178	chr12	121405644	-0.50628	-0.68066540305789	24	HNF1A.rs1800574	0
rs146022831	chr12	121405657	-0.47885	-0.736367883014509	24	HNF1A.rs1800574	0
rs192127960	chr12	121405874	-0.21064	-1.55760476379408	24	HNF1A.rs1800574	0
rs187601895	chr12	121406346	0.05966	-2.81909349989553	24	HNF1A.rs1800574	0
chr12:121406369:D	chr12	121406369	-0.36314	-1.01296684413962	24	HNF1A.rs1800574	0
rs73228105	chr12	121406533	-0.43852	-0.824349858175798	24	HNF1A.rs1800574	0
chr12:121406590:D	chr12	121406590	-0.3302	-1.10805674749611	24	HNF1A.rs1800574	0
chr12:121406591:D	chr12	121406591	-0.33617	-1.09013829458873	24	HNF1A.rs1800574	0
rs192177747	chr12	121406596	-0.0778	-2.55361384779779	24	HNF1A.rs1800574	0
rs111389084	chr12	121407739	-0.05644	-2.87457715199752	24	HNF1A.rs1800574	0
rs56280478	chr12	121408211	0.0946	-2.3580978029243	24	HNF1A.rs1800574	0
rs185944074	chr12	121408643	-0.20365	-1.59135244488772	24	HNF1A.rs1800574	0
rs79710799	chr12	121408973	-0.2111	-1.55542332412786	24	HNF1A.rs1800574	0
rs2254779	chr12	121409242	-0.46747	-0.760420103435445	24	HNF1A.rs1800574	0
rs67075643	chr12	121410168	-0.51608	-0.661493486758151	24	HNF1A.rs1800574	0
rs1138191	chr12	121410309	0.12783	-2.05705402280221	24	HNF1A.rs1800574	0
rs187348180	chr12	121410311	0.09306	-2.37451083256563	24	HNF1A.rs1800574	0
rs111775768	chr12	121410386	0.10356	-2.2676041240988	24	HNF1A.rs1800574	0
rs115332073	chr12	121411081	-0.20856	-1.56752850935689	24	HNF1A.rs1800574	1
rs114540171	chr12	121411133	-0.19913	-1.61379740121155	24	HNF1A.rs1800574	1
rs138971498	chr12	121411571	-0.19522	-1.63362815123532	24	HNF1A.rs1800574	0
rs141505955	chr12	121411635	-0.10047	-2.29789610350791	24	HNF1A.rs1800574	0
rs150871985	chr12	121411691	-0.12991	-2.0409133759745	24	HNF1A.rs1800574	0
rs112188125	chr12	121412185	-0.19153	-1.65271082466757	24	HNF1A.rs1800574	0
rs113938560	chr12	121412193	0.05429	-2.91341523106478	24	HNF1A.rs1800574	0
rs11065377	chr12	121412618	-0.5235	-0.647218248671546	24	HNF1A.rs1800574	0
rs180939375	chr12	121412624	-0.26974	-1.31029674689343	24	HNF1A.rs1800574	0
rs11065378	chr12	121412804	0.09105	-2.39634647280852	24	HNF1A.rs1800574	0
rs7976141	chr12	121413026	0.4041	-0.906092906897709	24	HNF1A.rs1800574	0
rs111474511	chr12	121413171	0.11161	-2.19274462731451	24	HNF1A.rs1800574	0
rs55956549	chr12	121413930	-0.48488	-0.723853841339107	24	HNF1A.rs1800574	0
rs73228108	chr12	121414435	-0.42068	-0.865882829330309	24	HNF1A.rs1800574	0
chr12:121414464:D	chr12	121414464	-0.38878	-0.94474164804817	24	HNF1A.rs1800574	0
